Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,floor_number,total_floor,Area Locality Encoded
2022-07-08,1,15000,700,Ground out of 2,2,Alandur,1,1,1,2,2,0.0,2.0,64
2022-06-02,1,19000,800,1 out of 4,1,Thoraipakkam,1,1,1,2,0,1.0,4.0,1997
2022-07-08,1,25000,850,1 out of 15,2,"Old Pallavaram, Alandur",1,0,1,2,2,1.0,15.0,1439
2022-05-26,0,10000,502,1 out of 1,2,T Nagar,1,2,1,1,2,1.0,1.0,1946
2022-06-25,1,13000,925,1 out of 2,1,Nest bliss sholinganallur,1,2,0,2,2,1.0,2.0,1378
2022-05-25,1,12500,500,2 out of 3,2,Kolathur,1,2,1,1,2,2.0,3.0,1023
2022-05-25,1,10000,950,1 out of 3,2,Adambakkam,1,2,1,2,2,1.0,3.0,31
2022-06-02,1,16000,930,1 out of 4,2,Mogappair East,1,1,1,2,2,1.0,4.0,1274
2022-06-14,1,11000,950,1 out of 1,1,Menambedu,1,1,2,2,2,1.0,1.0,1259
2022-07-06,1,13000,800,1 out of 1,1,"Devi Karumariamman Nagar, Velachery",1,1,1,2,2,1.0,1.0,479
2022-05-20,1,15000,950,1 out of 2,2,"Neelankarai, E Coast Road",1,1,2,1,2,1.0,2.0,1370
2022-05-20,2,15000,1100,1 out of 1,1,"Ponniamman Nagar, Iyyappanthangal",1,2,2,2,2,1.0,1.0,1539
2022-07-08,1,20000,750,3 out of 4,2,Anna Nagar,1,2,1,3,2,3.0,4.0,119
2022-05-29,1,12000,1000,3 out of 5,2,Thalambur,1,1,1,2,2,3.0,5.0,1977
2022-07-06,1,600000,950,1 out of 1,1,Vettuvankeni,1,2,0,2,2,1.0,1.0,2081
2022-06-30,1,11000,800,1 out of 2,2,"Narayanapuram, Kovilambakkam",1,1,2,2,2,1.0,2.0,1352
2022-05-31,0,10000,500,Ground out of 2,1,Kodambakkam,1,2,0,1,0,0.0,2.0,1011
2022-07-10,2,30000,1500,Ground out of 14,1,Porur,1,1,1,3,0,0.0,14.0,1544
2022-07-05,0,8000,550,2 out of 2,2,"Padur, Old Mahabalipuram Road",1,0,1,1,2,2.0,2.0,1464
2022-06-06,0,7000,400,Ground out of 2,2,Nanmangalam,1,1,1,1,2,0.0,2.0,1350
2022-06-18,0,10000,550,2 out of 3,1,"Luz, Mylapore",1,2,0,1,2,2.0,3.0,1134
2022-05-20,1,9300,730,1 out of 2,2,Ambattur,1,2,1,1,2,1.0,2.0,86
2022-05-01,1,10500,1000,1 out of 2,1,Kambar Nagar-Kolathur,1,1,2,2,2,1.0,2.0,929
2022-07-10,1,16000,975,Ground out of 2,1,Kovilambakkam,1,1,1,2,0,0.0,2.0,1041
2022-06-05,1,20000,1800,12 out of 19,2,Old Mahabalipuram Road,1,1,1,2,2,12.0,19.0,1436
2022-05-20,1,9000,745,1 out of 2,2,Ambattur,1,1,1,2,2,1.0,2.0,86
2022-07-06,1,18000,900,1 out of 4,1,Medavakkam,1,1,2,2,0,1.0,4.0,1251
2022-05-02,1,10000,600,Ground out of 1,2,"Jaya Nagar, Porur, Chennai Bypass Road",1,2,2,2,2,0.0,1.0,846
2022-06-14,1,16000,600,2 out of 2,2,Saidapet,1,2,1,2,2,2.0,2.0,1745
2022-06-03,0,13500,450,3 out of 4,1,Kodambakkam,1,2,0,1,2,3.0,4.0,1011
2022-05-20,1,16000,1030,2 out of 4,2,Thoraipakkam,1,1,1,2,2,2.0,4.0,1997
2022-06-21,1,8500,833,1 out of 2,2,"Perungalathur, Chennai Bypass Road",1,2,1,2,2,1.0,2.0,1524
2022-06-18,1,15000,1000,Ground out of 3,2,Madipakkam,1,1,1,2,2,0.0,3.0,1152
2022-06-27,1,8200,840,1 out of 1,1,rajakillpakkam,1,2,1,2,2,1.0,1.0,2211
2022-07-06,1,20000,750,1 out of 5,1,Velachery,1,0,2,2,2,1.0,5.0,2071
2022-07-06,1,9000,950,2 out of 3,2,"Kattupakkam, PH Road",1,1,1,2,2,2.0,3.0,972
2022-05-20,0,13500,550,Ground out of 1,2,Anna Nagar,1,1,1,1,2,0.0,1.0,119
2022-05-05,2,26000,1125,2 out of 3,2,"Purasawalkam, PH Road",1,1,1,2,2,2.0,3.0,1575
2022-06-18,1,11000,700,1 out of 3,1,Tiruvottiyur,1,2,1,2,2,1.0,3.0,2006
2022-06-22,1,18000,1100,1 out of 2,2,"Tambaram West, Tambaram, Chennai Bypass Road",1,1,1,2,2,1.0,2.0,1960
2022-06-02,1,10000,700,Ground out of 2,2,"Kubera Nagar, Madipakkam",1,2,1,2,2,0.0,2.0,1051
2022-05-17,2,40000,1250,2 out of 4,1,T Nagar,1,1,0,3,0,2.0,4.0,1946
2022-06-06,1,24000,1100,Ground out of 3,2,Vadapalani,1,2,1,2,2,0.0,3.0,2046
2022-05-17,0,18000,475,2 out of 11,1,Sholinganallur,1,1,1,1,0,2.0,11.0,1849
2022-06-17,1,11000,530,2 out of 3,2,Jyothi Nagar-Ekkatuthangal,1,1,1,1,2,2.0,3.0,875
2022-05-19,1,23000,1050,11 out of 12,1,Vadapalani,1,1,2,2,0,11.0,12.0,2046
2022-05-18,1,11000,830,Ground out of 2,2,Sembakkam,1,1,2,2,2,0.0,2.0,1805
2022-06-20,1,8000,809,1 out of 2,2,"Chromepet, GST Road",1,2,1,2,2,1.0,2.0,423
2022-07-06,1,15000,900,Ground out of 3,2,"Kattupakkam, PH Road",1,1,1,2,2,0.0,3.0,972
2022-07-06,0,9500,700,Ground out of 2,2,"Santhosapuram, Medavakkam",1,1,1,1,2,0.0,2.0,1778
2022-05-16,1,13500,1150,1 out of 2,2,"Tambaram West, Tambaram, Chennai Bypass Road",1,1,0,2,2,1.0,2.0,1960
2022-05-29,0,11000,750,Ground out of 2,2,Porur Gardens,1,1,1,1,2,0.0,2.0,1545
2022-06-23,1,13000,920,Ground out of 1,2,"Ullagaram, Pallavaram-Thuraipakkam Road",1,1,1,2,2,0.0,1.0,2023
2022-05-19,1,25000,1050,9 out of 12,1,Vadapalani,1,1,2,2,0,9.0,12.0,2046
2022-06-14,1,12000,1800,2 out of 3,2,Madambakkam,1,2,1,2,2,2.0,3.0,1142
2022-06-06,1,25000,1000,1 out of 2,1,"Adyar, Sardar Patel Road",1,1,0,2,0,1.0,2.0,42
2022-05-10,2,8500,1062,1 out of 3,1,Siruseri,1,1,1,2,2,1.0,3.0,1876
2022-06-10,1,8500,800,Ground out of 1,2,Ambattur,1,2,1,2,2,0.0,1.0,86
2022-06-10,0,5000,450,Ground out of 1,2,Thirumullaivoyal,1,2,1,1,2,0.0,1.0,1991
2022-05-29,1,8500,900,Ground out of 1,2,"Perungalathur, Chennai Bypass Road",1,2,1,1,2,0.0,1.0,1524
2022-06-14,3,100000,2240,Ground out of 3,1,Anna Nagar,1,0,1,4,0,0.0,3.0,119
2022-05-25,0,7500,500,Ground out of 2,2,Kovur,1,2,1,1,2,0.0,2.0,1043
2022-06-28,0,7000,750,1 out of 1,2,Pammal,1,2,1,1,0,1.0,1.0,1477
2022-07-06,2,26000,1400,11 out of 15,2,"Chromepet, GST Road",1,1,1,3,2,11.0,15.0,423
2022-06-14,1,12000,1200,2 out of 2,1,CBI Colony,1,1,0,2,2,2.0,2.0,350
2022-05-30,1,18000,1424,2 out of 2,2,kumari neo town,1,1,1,2,2,2.0,2.0,2201
2022-05-22,0,13000,450,1 out of 4,2,Arasankalani,1,2,0,1,2,1.0,4.0,135
2022-05-29,2,160000,2700,8 out of 10,2,T Nagar,1,0,0,2,0,8.0,10.0,1946
2022-06-22,1,8000,805,1 out of 2,2,"Urapakkam, Vandalur R.F, GST Road",1,2,1,2,2,1.0,2.0,2035
2022-06-15,0,6000,434,Ground out of 3,2,Thirumazhisai,1,2,1,1,2,0.0,3.0,1990
2022-05-25,1,12500,1000,1 out of 2,2,Perambur,1,1,1,2,2,1.0,2.0,1520
2022-05-30,0,6500,595,1 out of 1,2,"Vengaivasal, Medavakkam",1,1,1,1,2,1.0,1.0,2073
2022-05-29,1,10000,685,Ground out of 2,2,Kolathur,1,2,1,2,2,0.0,2.0,1023
2022-06-29,1,12500,1075,1 out of 2,2,Teachers's Colony-Lakshmipuram,1,1,1,2,2,1.0,2.0,1967
2022-07-02,2,22000,1100,4 out of 4,1,Velachery,1,1,0,3,0,4.0,4.0,2071
2022-05-06,1,17000,950,1 out of 2,1,Madipakkam,1,2,2,2,2,1.0,2.0,1152
2022-07-07,2,20000,1500,19 out of 31,2,Semmenchery,1,2,0,3,2,19.0,31.0,1807
2022-06-06,2,22000,1100,Ground out of 2,2,Porur,1,1,1,2,2,0.0,2.0,1544
2022-06-23,1,11500,1100,2 out of 2,1,"Valasaravakkam, Arcot Road",1,1,0,2,2,2.0,2.0,2050
2022-05-01,2,23000,1000,1 out of 3,1,Keelkatalai,1,2,0,3,2,1.0,3.0,976
2022-05-20,1,19000,800,2 out of 4,2,Mambalam West,1,1,1,2,2,2.0,4.0,1195
2022-05-20,2,45000,1500,1 out of 3,2,CIT Nagar,1,1,1,2,2,1.0,3.0,351
2022-06-25,2,17000,1250,2 out of 3,2,Madipakkam,1,1,1,2,2,2.0,3.0,1152
2022-05-01,1,9500,650,1 out of 2,1,Pallikaranai,1,2,1,2,2,1.0,2.0,1475
2022-06-29,2,45000,1650,1 out of 5,2,"Valasaravakkam, Arcot Road",1,2,1,3,0,1.0,5.0,2050
2022-07-08,3,60000,2317,10 out of 12,2,Sholinganallur,1,2,1,4,0,10.0,12.0,1849
2022-06-03,1,12000,950,1 out of 2,2,"Radha Nagar, Chrompet",1,1,2,2,2,1.0,2.0,1603
2022-06-14,2,40000,1700,3 out of 5,2,KK Nagar,1,0,1,3,2,3.0,5.0,881
2022-07-09,2,16000,1300,1 out of 2,2,Porur,1,0,1,2,2,1.0,2.0,1544
2022-05-30,1,9000,805,1 out of 2,2,Madipakkam,1,1,1,2,2,1.0,2.0,1152
2022-07-08,1,35000,1109,3 out of 3,2,"Adyar, Thiruvanmiyur, Chennai",1,1,1,2,2,3.0,3.0,43
2022-07-06,0,4000,300,1 out of 2,2,Tiruvottiyur,1,2,0,1,2,1.0,2.0,2006
2022-07-06,1,11000,700,1 out of 3,2,Tharamani,1,2,1,1,2,1.0,3.0,1984
2022-06-25,1,9500,950,Ground out of 2,2,"Manali, Manali High Road",1,1,1,2,2,0.0,2.0,1201
2022-06-16,2,25000,1290,4 out of 4,2,Poonamalle,1,2,1,3,2,4.0,4.0,1541
2022-05-21,1,10000,950,Ground out of 2,2,S.Kolathur,1,2,1,2,2,0.0,2.0,1720
2022-05-12,0,12000,400,1 out of 3,2,Besant Nagar,1,0,1,1,2,1.0,3.0,272
2022-06-22,1,19397,2000,7 out of 10,2,Guduvancheri,1,0,1,2,2,7.0,10.0,670
2022-07-05,1,12000,939,3 out of 4,2,New Perungalathur,1,1,1,2,2,3.0,4.0,1397
2022-06-04,2,10000,1200,1 out of 3,1,Kovur,1,2,1,3,2,1.0,3.0,1043
2022-05-11,1,20000,1800,1 out of 1,2,"Ambattur Industrial Estate, Chennai Bypass Road",1,1,1,2,2,1.0,1.0,87
2022-07-10,2,15000,1200,2 out of 5,1,Madambakkam,1,2,1,2,0,2.0,5.0,1142
2022-05-20,1,28000,1200,1 out of 3,2,Kodambakkam,1,1,2,2,2,1.0,3.0,1011
2022-06-12,2,10000,1750,1 out of 1,2,Kuthanur,1,2,1,3,2,1.0,1.0,1064
2022-07-09,0,3500,300,Ground out of 2,2,Mogappair West,1,2,1,1,2,0.0,2.0,1275
2022-06-15,0,8000,650,1 out of 3,1,Sholinganallur,1,2,0,1,2,1.0,3.0,1849
2022-05-25,1,13500,950,Ground out of 3,2,Iyyappanthangal,1,1,1,2,2,0.0,3.0,809
2022-05-19,2,36000,1610,3 out of 14,2,Vadapalani,1,1,2,3,0,3.0,14.0,2046
2022-06-14,1,15000,900,1 out of 2,2,Kodungaiyur East,1,2,1,2,2,1.0,2.0,1016
2022-05-06,0,5000,550,1 out of 1,1,"Tambaram, GST Road",1,2,1,1,2,1.0,1.0,1961
2022-05-25,1,10000,700,Ground out of 2,2,Nanmangalam,1,2,1,2,2,0.0,2.0,1350
2022-07-06,1,10000,800,2 out of 3,2,Madipakkam,1,2,1,2,2,2.0,3.0,1152
2022-06-25,1,8500,580,3 out of 5,2,Sholinganallur,1,1,1,2,2,3.0,5.0,1849
2022-06-26,1,11000,950,1 out of 2,2,Nandanam,1,1,1,2,2,1.0,2.0,1344
2022-05-25,0,8000,700,1 out of 1,1,"Nemilichery, Chromepet",1,2,1,1,2,1.0,1.0,1375
2022-05-25,1,12000,600,Ground out of 3,2,"Bharathidasan Colony, KK Nagar",1,1,1,1,2,0.0,3.0,291
2022-05-25,0,5000,200,Ground out of 3,2,Mambalam West,1,1,1,1,2,0.0,3.0,1195
2022-05-17,0,7000,600,Ground out of 3,2,Iyyappanthangal,1,1,1,1,2,0.0,3.0,809
2022-05-17,1,15000,550,Ground out of 3,2,Mylapore,1,2,1,2,2,0.0,3.0,1306
2022-06-25,0,10000,600,4 out of 5,2,Mugalivakkam,1,2,1,1,2,4.0,5.0,1291
2022-05-19,2,37500,1680,1 out of 16,2,Vadapalani,1,1,2,3,0,1.0,16.0,2046
2022-06-21,1,7000,1100,1 out of 1,1,Kayarambedu,1,2,1,2,2,1.0,1.0,974
2022-06-02,0,6500,600,Ground out of 2,2,"Chromepet, GST Road",1,2,1,1,2,0.0,2.0,423
2022-05-25,1,16000,820,Ground out of 2,1,Purasaiwakkam,1,1,2,2,2,0.0,2.0,1574
2022-05-19,2,34000,1125,8 out of 12,1,Vadapalani,1,1,2,3,0,8.0,12.0,2046
2022-07-08,1,11500,973,4 out of 4,1,Padapai,1,1,2,2,2,4.0,4.0,1459
2022-06-18,1,15000,780,1 out of 2,2,"Guindy Race Course, Guindy",1,0,1,1,2,1.0,2.0,672
2022-06-13,0,8000,400,Ground out of 1,2,Mannivakkam,1,2,1,1,2,0.0,1.0,1217
2022-07-10,3,220000,4000,1 out of 2,2,"Poes Garden, Teynampet",1,1,1,4,0,1.0,2.0,1534
2022-05-17,1,22000,1000,2 out of 4,1,T Nagar,1,1,1,2,0,2.0,4.0,1946
2022-05-17,2,85000,3500,Ground out of 1,1,T Nagar,1,1,1,3,0,0.0,1.0,1946
2022-06-18,0,6000,350,Ground out of 2,2,Maduravoyal,1,1,1,1,2,0.0,2.0,1154
2022-05-03,1,14000,800,2 out of 2,1,Choolaimedu High Road,1,1,0,2,2,2.0,2.0,421
2022-05-01,1,11500,700,Ground out of 2,2,"Paddy field street,Perambur",1,2,1,2,2,0.0,2.0,1460
2022-07-06,0,6000,550,Ground out of 2,2,"Vimalapuram, Manali",1,2,1,1,2,0.0,2.0,2105
2022-07-06,2,24000,2100,Ground out of 2,2,Nanmangalam,1,1,1,4,2,0.0,2.0,1350
2022-07-08,2,32000,1700,2 out of 2,2,Perumbakkam,1,1,1,3,2,2.0,2.0,1523
2022-05-17,2,16000,1420,Ground out of 1,1,"Rajakipakkam, Sembakkam",1,1,1,2,2,0.0,1.0,1628
2022-07-08,1,13000,950,1 out of 2,1,Duraisamy Nagar,1,1,1,2,2,1.0,2.0,528
2022-07-06,1,14000,780,2 out of 2,2,Pallikaranai,1,1,1,2,2,2.0,2.0,1475
2022-06-23,0,7500,800,1 out of 2,1,Jalladian Pet,1,2,0,1,2,1.0,2.0,831
2022-05-25,1,10000,500,2 out of 4,2,Koyambedu,1,1,1,1,2,2.0,4.0,1044
2022-05-29,1,18500,1000,25 out of 32,2,Semmancheri,1,1,1,2,2,25.0,32.0,1806
2022-07-10,1,12000,750,2 out of 2,2,Royapettah,1,2,1,2,2,2.0,2.0,1708
2022-06-22,1,17000,1200,2 out of 2,1,Cmbt,1,2,1,2,2,2.0,2.0,426
2022-05-19,2,35000,1152,10 out of 14,1,Vadapalani,1,1,2,3,0,10.0,14.0,2046
2022-05-25,1,9000,843,2 out of 3,2,Kovur,1,1,1,2,2,2.0,3.0,1043
2022-07-06,1,13000,900,1 out of 3,2,Semmancheri,1,2,1,2,2,1.0,3.0,1806
2022-07-10,1,27999,1250,2 out of 4,1,Nandambakkam,1,1,1,2,0,2.0,4.0,1343
2022-05-13,1,11000,650,2 out of 2,2,Kodambakkam,1,2,1,2,2,2.0,2.0,1011
2022-07-06,3,140000,2600,2 out of 2,1,Ranjith Road,1,1,1,4,0,2.0,2.0,1663
2022-04-28,0,12000,700,Ground out of 2,2,Indra Nagar,1,2,1,1,2,0.0,2.0,791
2022-06-22,1,13000,720,1 out of 2,1,"Sakthi Nagar, Adambakkam",1,2,2,2,2,1.0,2.0,1755
2022-07-06,3,250000,3500,1 out of 4,1,"Poes Garden, Teynampet",1,1,1,4,0,1.0,4.0,1534
2022-07-05,3,80000,3000,1 out of 2,1,"Egmore, PH Road",1,2,0,4,0,1.0,2.0,551
2022-07-10,1,22999,1144,1 out of 1,1,Iyyappanthangal,1,1,1,2,0,1.0,1.0,809
2022-06-19,2,36000,1750,1 out of 4,1,Anna Nagar,1,2,0,3,0,1.0,4.0,119
2022-05-25,2,70000,1450,Ground out of 2,2,Madipakkam,1,2,1,2,2,0.0,2.0,1152
2022-06-18,1,12500,590,1 out of 2,2,Choolaimedu,1,2,1,1,2,1.0,2.0,420
2022-05-01,1,18000,900,2 out of 2,2,Anna Nagar West Extension,1,1,1,2,2,2.0,2.0,122
2022-05-25,1,10000,800,1 out of 2,2,Ramapuram,1,1,1,1,2,1.0,2.0,1649
2022-06-22,1,18000,1000,1 out of 3,2,Sholinganallur,1,1,1,2,2,1.0,3.0,1849
2022-05-19,2,37000,1650,2 out of 14,2,Vadapalani,1,1,2,3,0,2.0,14.0,2046
2022-05-01,1,18000,700,Ground out of 1,1,Thiruvanmiyur,1,1,1,2,2,0.0,1.0,1995
2022-06-25,2,25000,1280,1 out of 1,2,"MAHA BUILDERS, SAIMAA CASTLE, VELACHERY",1,1,1,2,2,1.0,1.0,1136
2022-06-11,1,10000,700,Ground out of 2,2,"Zamin Pallavaram, Pallavaram",1,2,1,2,2,0.0,2.0,2163
2022-07-01,1,15000,980,1 out of 4,2,Purasaiwakkam,1,2,1,2,2,1.0,4.0,1574
2022-05-22,1,15000,900,2 out of 2,1,Ramapuram,1,1,1,2,2,2.0,2.0,1649
2022-07-06,0,9000,450,1 out of 1,2,Virugambakkam,1,2,2,1,2,1.0,1.0,2118
2022-07-06,1,14000,1200,2 out of 4,2,Porur,1,2,1,2,2,2.0,4.0,1544
2022-07-06,1,8500,650,1 out of 2,2,Jalladian Pet,1,1,1,2,2,1.0,2.0,831
2022-05-19,2,35000,1903,6 out of 11,2,Old Mahabalipuram Road,1,1,1,3,2,6.0,11.0,1436
2022-06-29,1,10000,650,2 out of 3,2,Arcot Road Virugambakkam,1,1,1,1,2,2.0,3.0,136
2022-05-30,0,5000,450,2 out of 2,1,Housing Board,1,2,1,1,2,2.0,2.0,754
2022-06-10,1,23000,900,3 out of 5,1,besant nagar Chennai,1,2,0,2,2,3.0,5.0,2166
2022-06-14,1,15000,550,2 out of 3,2,Ashok Nagar,1,2,2,1,2,2.0,3.0,146
2022-06-14,1,18500,750,Ground out of 3,2,"Adyar, Sardar Patel Road",1,1,1,2,2,0.0,3.0,42
2022-05-17,1,28000,1000,2 out of 4,2,Velachery,1,1,1,2,2,2.0,4.0,2071
2022-05-19,2,32000,1050,4 out of 12,1,Vadapalani,1,1,2,3,0,4.0,12.0,2046
2022-05-01,0,14000,650,1 out of 3,1,"Mattan Kuppam, Triplicane",1,0,2,2,2,1.0,3.0,1238
2022-06-02,0,7000,400,1 out of 3,2,Injambakkam,1,1,1,1,2,1.0,3.0,795
2022-05-19,2,33000,1075,7 out of 12,1,Vadapalani,1,1,2,3,0,7.0,12.0,2046
2022-05-27,2,100000,2000,3 out of 14,1,Alwarpet,1,1,0,3,0,3.0,14.0,81
2022-05-29,1,18000,720,4 out of 5,2,Kasturibai Nagar,1,1,1,2,2,4.0,5.0,969
2022-06-16,2,16000,1000,1 out of 3,1,Ponniammanmedu,1,2,0,2,2,1.0,3.0,1540
2022-05-02,0,8500,500,Ground out of 2,2,Ayanavaram,1,2,1,1,2,0.0,2.0,170
2022-06-25,1,10000,900,Ground out of 3,2,Nandivaram-Guduvancheri,1,0,1,2,2,0.0,3.0,1347
2022-05-15,1,13500,900,5 out of 7,2,"Singaperumal Koil, Tiruchi Chennai Highway",1,1,1,2,2,5.0,7.0,1865
2022-07-06,1,19000,900,1 out of 3,2,Kodambakkam,1,1,1,2,2,1.0,3.0,1011
2022-07-06,0,11500,1000,1 out of 2,2,Ayappakkam,1,2,1,2,2,1.0,2.0,171
2022-07-06,2,22000,1300,1 out of 3,2,Jawahar Nagar,1,1,2,3,2,1.0,3.0,840
2022-05-27,2,12000,1383,2 out of 4,2,"Perungalathur, Chennai Bypass Road",1,1,0,3,2,2.0,4.0,1524
2022-06-04,1,10000,800,Ground out of 1,1,Guduvancheri,1,1,0,2,2,0.0,1.0,670
2022-05-01,1,15000,1500,1 out of 1,1,Madambakkam,1,2,0,2,2,1.0,1.0,1142
2022-06-21,2,35000,1350,Ground out of 2,1,Anna Nagar West Extension,1,1,0,2,0,0.0,2.0,122
2022-06-06,2,70000,2000,3 out of 4,1,"Adyar, Sardar Patel Road",1,1,0,3,0,3.0,4.0,42
2022-06-21,2,32000,1200,Ground out of 4,1,Anna Nagar West Extension,1,2,0,2,0,0.0,4.0,122
2022-06-14,2,35000,1912,1 out of 4,1,Alwarthirunagar,1,2,0,3,0,1.0,4.0,82
2022-07-10,0,10000,500,1 out of 2,1,Old Washermanpet,1,2,0,1,2,1.0,2.0,1440
2022-06-05,1,11000,950,1 out of 1,2,"Iyyappanthangal Bus Stop, Iyyappanthangal, PH Road",1,2,0,2,2,1.0,1.0,810
2022-05-17,1,12000,1000,1 out of 1,1,Kolathur,1,2,0,2,2,1.0,1.0,1023
2022-05-06,2,40000,1600,11 out of 16,1,Prestige Bellavista,1,2,0,3,2,11.0,16.0,1565
2022-05-16,1,8000,900,Ground out of 2,2,Sithalapakkam,1,2,1,2,2,0.0,2.0,1878
2022-05-16,2,20000,1265,1 out of 3,2,Adambakkam,1,1,1,2,2,1.0,3.0,31
2022-05-24,2,12000,1060,3 out of 4,2,"Urapakkam, Vandalur R.F, GST Road",1,1,1,2,2,3.0,4.0,2035
2022-05-16,1,15000,1050,1 out of 2,2,Medavakkam,1,1,1,2,2,1.0,2.0,1251
2022-06-10,2,27000,1500,2 out of 4,1,Perungudi,1,2,0,3,0,2.0,4.0,1525
2022-05-12,1,13000,890,1 out of 2,1,Oliyas Green court,1,2,0,2,2,1.0,2.0,1441
2022-05-10,1,9000,700,1 out of 2,1,Keelkattalai,1,2,1,3,2,1.0,2.0,977
2022-07-02,2,25000,1146,1 out of 2,1,Chinna Porur,1,1,1,2,2,1.0,2.0,407
2022-05-20,0,12000,700,1 out of 2,2,Thiruvanmiyur,1,1,1,1,2,1.0,2.0,1995
2022-06-09,1,18000,800,Ground out of 2,1,Anna Nagar East,1,1,0,2,0,0.0,2.0,120
2022-07-05,1,9500,640,Ground out of 1,1,Mogappair West,1,2,1,2,2,0.0,1.0,1275
2022-06-04,1,14000,909,5 out of 14,2,Mahindra World City,1,1,1,2,2,5.0,14.0,1174
2022-06-25,3,40000,2400,Ground out of 2,1,"Palavakkam, E Coast Road",1,2,0,3,0,0.0,2.0,1470
2022-06-25,3,70000,3800,Ground out of 1,1,Injambakkam,1,1,1,4,0,0.0,1.0,795
2022-05-16,1,15000,400,1 out of 3,2,Periyamet,1,2,1,2,2,1.0,3.0,1521
2022-05-06,1,8500,886,2 out of 3,2,Pallavan Nagar-Thiruverkadu,1,2,2,2,2,2.0,3.0,1473
2022-05-25,2,27500,1570,4 out of 5,2,Sholinganallur,1,1,1,3,2,4.0,5.0,1849
2022-05-20,1,15000,900,1 out of 2,2,Kolathur,1,2,1,2,2,1.0,2.0,1023
2022-05-16,0,5000,400,Ground out of 2,2,Medavakkam,1,2,1,1,2,0.0,2.0,1251
2022-05-16,1,26000,1600,Ground out of 2,2,Madipakkam,1,1,1,2,2,0.0,2.0,1152
2022-05-16,1,14000,1000,2 out of 3,2,"Chromepet, GST Road",1,2,1,2,2,2.0,3.0,423
2022-05-12,1,20000,850,Ground out of 4,2,Velachery,1,1,1,2,2,0.0,4.0,2071
2022-06-06,1,12000,750,Ground out of 3,2,Andal Nagar,1,2,1,2,2,0.0,3.0,113
2022-06-14,1,17000,750,1 out of 2,2,Kamarajar Salai,1,2,1,2,2,1.0,2.0,927
2022-06-14,2,75000,2000,3 out of 4,1,Deepa Appartment Turnbulls,1,1,1,3,2,3.0,4.0,470
2022-05-20,2,19500,1270,1 out of 2,2,Madipakkam,1,1,0,2,2,1.0,2.0,1152
2022-06-28,1,10000,2000,1 out of 2,1,Sadhanadhapuram,1,1,1,2,2,1.0,2.0,1728
2022-07-02,1,32000,1250,3 out of 7,2,Nungambakkam,1,0,1,2,2,3.0,7.0,1418
2022-05-16,1,15000,1000,Ground out of 2,2,Velachery,1,2,2,2,2,0.0,2.0,2071
2022-07-10,2,28000,1050,5 out of 10,1,Pallavaram,1,1,1,3,0,5.0,10.0,1474
2022-06-22,1,10677,800,5 out of 6,2,"Kelambakkam, Old Mahabalipuram Road",1,1,1,2,2,5.0,6.0,978
2022-07-01,2,50000,1625,8 out of 11,2,Old Mahabalipuram Road,1,0,1,3,0,8.0,11.0,1436
2022-06-17,2,32500,1535,1 out of 2,2,Karapakkam,1,2,1,3,0,1.0,2.0,958
2022-05-14,1,23000,850,1 out of 2,1,Choolaimedu,1,0,1,2,2,1.0,2.0,420
2022-06-28,3,75000,3800,3 out of 10,1,"Financial District, Nanakram Guda",3,1,1,4,0,3.0,10.0,581
2022-06-30,3,250000,4500,Ground out of 2,1,Jubilee Hills,3,1,2,4,0,0.0,2.0,867
2022-05-20,1,10000,1100,1 out of 3,2,Meerpet,3,2,1,2,2,1.0,3.0,1255
2022-07-10,2,60000,3200,1 out of 5,1,"Himayath Nagar, NH 7",3,1,1,3,0,1.0,5.0,724
2022-05-12,1,12000,647,2 out of 3,2,Moti Nagar,3,2,1,1,2,2.0,3.0,1282
2022-06-21,2,48000,1798,7 out of 14,2,Kondapur,3,1,1,3,0,7.0,14.0,1028
2022-07-06,2,58000,1700,11 out of 17,1,TNGOS Colony,3,0,1,3,0,11.0,17.0,1950
2022-05-12,1,14000,930,5 out of 5,2,Langar Houz,3,1,1,2,2,5.0,5.0,1098
2022-05-30,0,7000,150,Ground out of 2,2,Musheerabad,3,2,1,1,2,0.0,2.0,1304
2022-04-30,1,13000,1200,3 out of 4,2,Attapur,3,1,1,2,2,3.0,4.0,156
2022-06-11,1,11000,1250,2 out of 3,2,poush,3,2,1,2,2,2.0,3.0,2209
2022-06-10,1,9500,900,3 out of 4,2,Chilakalguda,3,1,1,2,2,3.0,4.0,404
2022-05-14,0,7500,500,2 out of 3,2,Hyderguda,3,1,1,1,0,2.0,3.0,774
2022-07-06,1,14000,900,Ground out of 2,1,Karmanghat,3,1,0,2,2,0.0,2.0,962
2022-05-14,1,16000,1100,2 out of 5,2,Hyderguda,3,0,2,2,0,2.0,5.0,774
2022-05-14,2,18000,1500,4 out of 5,2,Hyderguda,3,1,1,3,0,4.0,5.0,774
2022-06-10,0,8200,500,1 out of 3,2,Langar Houz,3,2,1,1,2,1.0,3.0,1098
2022-06-24,2,12000,1300,1 out of 4,1,"Ghatkesar, NH 2 2",3,0,1,3,2,1.0,4.0,626
2022-06-25,0,10000,300,10 out of 31,2,Attapur,3,0,1,1,2,10.0,31.0,156
